status,avgMeasuredTime,avgSpeed,extID,medianMeasuredTime,TIMESTAMP,vehicleCount,_id,REPORT_ID
OK,75,51,848,75,2014-02-13T11:30:00,6,190180,187271
OK,72,54,848,72,2014-02-13T11:35:00,2,190629,187271
OK,80,48,848,80,2014-02-13T11:40:00,3,191078,187271
OK,87,44,848,87,2014-02-13T11:45:00,3,191527,187271
OK,112,34,848,112,2014-02-13T11:50:00,4,191976,187271
OK,102,38,848,102,2014-02-13T11:55:00,6,192425,187271
OK,93,41,848,93,2014-02-13T12:00:00,3,192874,187271
OK,99,39,848,99,2014-02-13T12:05:00,6,193323,187271
OK,95,40,848,95,2014-02-13T12:10:00,7,193772,187271
OK,75,51,848,75,2014-02-13T12:15:00,2,194221,187271
OK,76,51,848,76,2014-02-13T12:20:00,0,194670,187271
OK,93,41,848,93,2014-02-13T12:25:00,1,195119,187271
OK,93,41,848,93,2014-02-13T12:30:00,0,195568,187271
OK,93,41,848,93,2014-02-13T12:35:00,0,196017,187271
OK,85,45,848,85,2014-02-13T12:40:00,1,196466,187271
OK,85,45,848,85,2014-02-13T12:45:00,1,196915,187271
OK,105,37,848,105,2014-02-13T12:50:00,4,197364,187271
OK,104,37,848,104,2014-02-13T12:55:00,9,197813,187271
OK,86,45,848,86,2014-02-13T13:00:00,8,198262,187271
OK,77,50,848,77,2014-02-13T13:05:00,3,198711,187271
OK,83,46,848,83,2014-02-13T13:10:00,0,199160,187271
OK,94,41,848,94,2014-02-13T13:15:00,2,199609,187271
OK,81,48,848,81,2014-02-13T13:20:00,3,200058,187271
OK,93,41,848,93,2014-02-13T13:25:00,4,200507,187271
OK,97,40,848,97,2014-02-13T13:30:00,6,200956,187271
OK,105,37,848,105,2014-02-13T13:35:00,5,201405,187271
OK,116,33,848,116,2014-02-13T13:40:00,2,201854,187271
OK,74,52,848,74,2014-02-13T13:45:00,2,202303,187271
OK,75,51,848,75,2014-02-13T13:50:00,3,202752,187271
OK,114,34,848,114,2014-02-13T13:55:00,2,203201,187271
OK,89,43,848,89,2014-02-13T14:00:00,1,203650,187271
OK,109,35,848,109,2014-02-13T14:05:00,1,204099,187271
OK,103,37,848,103,2014-02-13T14:10:00,2,204548,187271
OK,136,28,848,136,2014-02-13T14:15:00,5,204997,187271
OK,119,32,848,119,2014-02-13T14:20:00,2,205446,187271
OK,95,40,848,95,2014-02-13T14:25:00,2,205895,187271
OK,88,44,848,88,2014-02-13T14:30:00,1,206344,187271
OK,69,56,848,69,2014-02-13T14:35:00,1,206793,187271
OK,132,29,848,132,2014-02-13T14:40:00,3,207242,187271
OK,89,43,848,89,2014-02-13T14:45:00,3,207691,187271
OK,115,33,848,115,2014-02-13T14:50:00,2,208140,187271
OK,122,31,848,122,2014-02-13T14:55:00,3,208589,187271
OK,100,38,848,100,2014-02-13T15:00:00,5,209038,187271
OK,102,38,848,102,2014-02-13T15:05:00,6,209487,187271
OK,111,35,848,111,2014-02-13T15:10:00,2,209936,187271
OK,122,31,848,122,2014-02-13T15:15:00,3,210385,187271
OK,103,37,848,103,2014-02-13T15:20:00,3,210834,187271
OK,82,47,848,82,2014-02-13T15:25:00,2,211283,187271
OK,90,43,848,90,2014-02-13T15:30:00,5,211732,187271
OK,94,41,848,94,2014-02-13T15:35:00,8,212181,187271
OK,116,33,848,116,2014-02-13T15:40:00,5,212630,187271
OK,98,39,848,98,2014-02-13T15:45:00,4,213079,187271
OK,94,41,848,94,2014-02-13T15:50:00,2,213528,187271
OK,94,41,848,94,2014-02-13T15:55:00,6,213977,187271
OK,84,46,848,84,2014-02-13T16:00:00,4,214426,187271
OK,113,34,848,113,2014-02-13T16:05:00,5,214875,187271
OK,117,33,848,117,2014-02-13T16:10:00,2,215324,187271
OK,87,44,848,87,2014-02-13T16:15:00,1,215773,187271
OK,109,35,848,109,2014-02-13T16:20:00,2,216222,187271
OK,132,29,848,132,2014-02-13T16:25:00,1,216671,187271
OK,112,34,848,112,2014-02-13T16:30:00,2,217120,187271
OK,92,42,848,92,2014-02-13T16:35:00,3,217569,187271
OK,90,43,848,90,2014-02-13T16:40:00,3,218018,187271
OK,92,42,848,92,2014-02-13T16:45:00,3,218467,187271
