status,avgMeasuredTime,avgSpeed,extID,medianMeasuredTime,TIMESTAMP,vehicleCount,_id,REPORT_ID
OK,108,42,950,108,2014-02-13T11:30:00,0,190282,195870
OK,94,48,950,94,2014-02-13T11:35:00,2,190731,195870
OK,94,48,950,94,2014-02-13T11:40:00,2,191180,195870
OK,94,48,950,94,2014-02-13T11:45:00,0,191629,195870
OK,94,48,950,94,2014-02-13T11:50:00,0,192078,195870
OK,94,48,950,94,2014-02-13T11:55:00,0,192527,195870
OK,94,48,950,94,2014-02-13T12:00:00,0,192976,195870
OK,98,46,950,98,2014-02-13T12:05:00,1,193425,195870
OK,98,46,950,98,2014-02-13T12:10:00,1,193874,195870
OK,98,46,950,98,2014-02-13T12:15:00,0,194323,195870
OK,98,46,950,98,2014-02-13T12:20:00,0,194772,195870
OK,110,41,950,110,2014-02-13T12:25:00,1,195221,195870
OK,110,41,950,110,2014-02-13T12:30:00,1,195670,195870
OK,110,41,950,110,2014-02-13T12:35:00,0,196119,195870
OK,110,41,950,110,2014-02-13T12:40:00,0,196568,195870
OK,110,41,950,110,2014-02-13T12:45:00,0,197017,195870
OK,110,41,950,110,2014-02-13T12:50:00,0,197466,195870
OK,140,32,950,140,2014-02-13T12:55:00,4,197915,195870
OK,140,32,950,140,2014-02-13T13:00:00,4,198364,195870
OK,140,32,950,140,2014-02-13T13:05:00,0,198813,195870
OK,140,32,950,140,2014-02-13T13:10:00,0,199262,195870
OK,140,32,950,140,2014-02-13T13:15:00,0,199711,195870
OK,140,32,950,140,2014-02-13T13:20:00,0,200160,195870
OK,140,32,950,140,2014-02-13T13:25:00,0,200609,195870
OK,79,57,950,79,2014-02-13T13:30:00,1,201058,195870
OK,79,57,950,79,2014-02-13T13:35:00,1,201507,195870
OK,79,57,950,79,2014-02-13T13:40:00,0,201956,195870
OK,106,42,950,106,2014-02-13T13:45:00,1,202405,195870
OK,106,42,950,106,2014-02-13T13:50:00,3,202854,195870
OK,78,58,950,78,2014-02-13T13:55:00,1,203303,195870
