status,avgMeasuredTime,avgSpeed,extID,medianMeasuredTime,TIMESTAMP,vehicleCount,_id,REPORT_ID
OK,35,55,1012,35,2014-02-13T11:30:00,5,190344,188039
OK,41,46,1012,41,2014-02-13T11:35:00,4,190793,188039
OK,39,49,1012,39,2014-02-13T11:40:00,2,191242,188039
OK,47,40,1012,47,2014-02-13T11:45:00,3,191691,188039
OK,43,44,1012,43,2014-02-13T11:50:00,4,192140,188039
OK,40,48,1012,40,2014-02-13T11:55:00,4,192589,188039
OK,39,49,1012,39,2014-02-13T12:00:00,4,193038,188039
OK,52,37,1012,52,2014-02-13T12:05:00,3,193487,188039
OK,54,35,1012,54,2014-02-13T12:10:00,6,193936,188039
OK,52,37,1012,52,2014-02-13T12:15:00,5,194385,188039
OK,40,48,1012,40,2014-02-13T12:20:00,3,194834,188039
OK,40,48,1012,40,2014-02-13T12:25:00,6,195283,188039
OK,42,45,1012,42,2014-02-13T12:30:00,5,195732,188039
OK,40,48,1012,40,2014-02-13T12:35:00,4,196181,188039
OK,40,48,1012,40,2014-02-13T12:40:00,2,196630,188039
OK,38,50,1012,38,2014-02-13T12:45:00,2,197079,188039
OK,40,48,1012,40,2014-02-13T12:50:00,3,197528,188039
OK,53,36,1012,53,2014-02-13T12:55:00,5,197977,188039
OK,53,36,1012,53,2014-02-13T13:00:00,5,198426,188039
OK,53,36,1012,53,2014-02-13T13:05:00,3,198875,188039
OK,49,39,1012,49,2014-02-13T13:10:00,5,199324,188039
OK,45,42,1012,45,2014-02-13T13:15:00,5,199773,188039
OK,51,37,1012,51,2014-02-13T13:20:00,5,200222,188039
OK,55,35,1012,55,2014-02-13T13:25:00,4,200671,188039
OK,51,37,1012,51,2014-02-13T13:30:00,4,201120,188039
OK,76,25,1012,76,2014-02-13T13:35:00,5,201569,188039
OK,55,35,1012,55,2014-02-13T13:40:00,7,202018,188039
OK,55,35,1012,55,2014-02-13T13:45:00,9,202467,188039
OK,57,33,1012,57,2014-02-13T13:50:00,5,202916,188039
OK,61,31,1012,61,2014-02-13T13:55:00,0,203365,188039
OK,61,31,1012,61,2014-02-13T14:00:00,0,203814,188039
OK,49,39,1012,49,2014-02-13T14:05:00,2,204263,188039
OK,38,50,1012,38,2014-02-13T14:10:00,3,204712,188039
OK,72,26,1012,72,2014-02-13T14:15:00,4,205161,188039
OK,75,25,1012,75,2014-02-13T14:20:00,3,205610,188039
OK,69,27,1012,69,2014-02-13T14:25:00,0,206059,188039
OK,56,34,1012,56,2014-02-13T14:30:00,6,206508,188039
OK,46,41,1012,46,2014-02-13T14:35:00,2,206957,188039
OK,48,40,1012,48,2014-02-13T14:40:00,1,207406,188039
OK,71,27,1012,71,2014-02-13T14:45:00,4,207855,188039
OK,76,25,1012,76,2014-02-13T14:50:00,5,208304,188039
OK,76,25,1012,76,2014-02-13T14:55:00,3,208753,188039
OK,76,25,1012,76,2014-02-13T15:00:00,3,209202,188039
OK,67,28,1012,67,2014-02-13T15:05:00,3,209651,188039
OK,41,46,1012,41,2014-02-13T15:10:00,5,210100,188039
OK,41,46,1012,41,2014-02-13T15:15:00,4,210549,188039
OK,32,60,1012,32,2014-02-13T15:20:00,1,210998,188039
OK,30,64,1012,30,2014-02-13T15:25:00,1,211447,188039
OK,45,42,1012,45,2014-02-13T15:30:00,2,211896,188039
OK,61,31,1012,61,2014-02-13T15:35:00,1,212345,188039
OK,61,31,1012,61,2014-02-13T15:40:00,0,212794,188039
OK,71,27,1012,71,2014-02-13T15:45:00,2,213243,188039
OK,45,42,1012,45,2014-02-13T15:50:00,5,213692,188039
OK,35,55,1012,35,2014-02-13T15:55:00,7,214141,188039
OK,54,35,1012,54,2014-02-13T16:00:00,7,214590,188039
OK,63,30,1012,63,2014-02-13T16:05:00,4,215039,188039
OK,62,31,1012,62,2014-02-13T16:10:00,4,215488,188039
OK,72,26,1012,72,2014-02-13T16:15:00,3,215937,188039
OK,66,29,1012,66,2014-02-13T16:20:00,2,216386,188039
OK,52,37,1012,52,2014-02-13T16:25:00,4,216835,188039
OK,37,52,1012,37,2014-02-13T16:30:00,4,217284,188039
OK,57,33,1012,57,2014-02-13T16:35:00,2,217733,188039
OK,60,32,1012,60,2014-02-13T16:40:00,2,218182,188039
OK,37,52,1012,37,2014-02-13T16:45:00,3,218631,188039
OK,37,52,1012,37,2014-02-13T16:50:00,3,219080,188039
OK,47,40,1012,47,2014-02-13T16:55:00,2,219529,188039
OK,51,37,1012,51,2014-02-13T17:00:00,3,219978,188039
OK,33,58,1012,33,2014-02-13T17:05:00,3,220427,188039
OK,38,50,1012,38,2014-02-13T17:10:00,2,220876,188039
OK,33,58,1012,33,2014-02-13T17:15:00,1,221325,188039
OK,33,58,1012,33,2014-02-13T17:20:00,1,221774,188039
OK,54,35,1012,54,2014-02-13T17:25:00,1,222223,188039
OK,54,35,1012,54,2014-02-13T17:30:00,1,222672,188039
OK,54,35,1012,54,2014-02-13T17:35:00,0,223121,188039
OK,54,35,1012,54,2014-02-13T17:40:00,0,223570,188039
OK,54,35,1012,54,2014-02-13T17:45:00,0,224019,188039
OK,40,48,1012,40,2014-02-13T17:50:00,2,224468,188039
OK,40,48,1012,40,2014-02-13T17:55:00,2,224917,188039
OK,23,83,1012,23,2014-02-13T18:00:00,1,225366,188039
OK,23,83,1012,23,2014-02-13T18:05:00,1,225815,188039
OK,40,48,1012,40,2014-02-13T18:10:00,1,226264,188039
OK,40,48,1012,40,2014-02-13T18:15:00,1,226713,188039
OK,40,48,1012,40,2014-02-13T18:20:00,0,227162,188039
OK,40,48,1012,40,2014-02-13T18:25:00,0,227611,188039
OK,41,46,1012,41,2014-02-13T18:30:00,1,228060,188039
OK,40,48,1012,40,2014-02-13T18:35:00,4,228509,188039
OK,76,25,1012,76,2014-02-13T18:40:00,2,228958,188039
OK,73,26,1012,73,2014-02-13T18:45:00,2,229407,188039
OK,38,50,1012,38,2014-02-13T18:50:00,3,229856,188039
OK,37,52,1012,37,2014-02-13T18:55:00,2,230305,188039
OK,42,45,1012,42,2014-02-13T19:00:00,1,230754,188039
OK,42,45,1012,42,2014-02-13T19:05:00,1,231203,188039
OK,34,56,1012,34,2014-02-13T19:10:00,1,231652,188039
OK,34,56,1012,34,2014-02-13T19:15:00,2,232101,188039
OK,34,56,1012,34,2014-02-13T19:20:00,1,232550,188039
OK,34,56,1012,34,2014-02-13T19:25:00,0,232999,188039
OK,52,37,1012,52,2014-02-13T19:30:00,2,233448,188039
OK,38,50,1012,38,2014-02-13T19:35:00,4,233897,188039
OK,36,53,1012,36,2014-02-13T19:40:00,3,234346,188039
OK,36,53,1012,36,2014-02-13T19:45:00,3,234795,188039
OK,50,38,1012,50,2014-02-13T19:50:00,0,235244,188039
OK,50,38,1012,50,2014-02-13T19:55:00,0,235693,188039
OK,26,74,1012,26,2014-02-13T20:00:00,1,236142,188039
OK,26,74,1012,26,2014-02-13T20:05:00,1,236591,188039
OK,48,40,1012,48,2014-02-13T20:10:00,1,237040,188039
OK,48,40,1012,48,2014-02-13T20:15:00,0,237489,188039
OK,43,44,1012,43,2014-02-13T20:20:00,1,237938,188039
OK,43,44,1012,43,2014-02-13T20:25:00,1,238387,188039
OK,43,44,1012,43,2014-02-13T20:30:00,0,238836,188039
OK,43,44,1012,43,2014-02-13T20:35:00,0,239285,188039
OK,43,44,1012,43,2014-02-13T20:40:00,0,239734,188039
OK,43,44,1012,43,2014-02-13T20:45:00,0,240183,188039
OK,43,44,1012,43,2014-02-13T20:50:00,0,240632,188039
OK,43,44,1012,43,2014-02-13T20:55:00,0,241081,188039
OK,34,56,1012,34,2014-02-13T21:40:00,0,244861,188039
OK,34,56,1012,34,2014-02-13T21:50:00,0,245671,188039
OK,125,15,1012,125,2014-02-13T22:35:00,0,249274,188039
OK,29,66,1012,29,2014-02-13T22:55:00,1,250890,188039
OK,29,66,1012,29,2014-02-13T23:00:00,0,251330,188039
OK,29,66,1012,29,2014-02-13T23:05:00,0,251737,188039
OK,41,46,1012,41,2014-02-14T01:00:00,0,260168,188039
OK,41,46,1012,41,2014-02-14T01:05:00,0,260617,188039
OK,41,46,1012,41,2014-02-14T01:15:00,0,261515,188039
OK,41,46,1012,41,2014-02-14T01:20:00,0,261964,188039
OK,41,46,1012,41,2014-02-14T01:25:00,0,262413,188039
OK,41,46,1012,41,2014-02-14T01:30:00,0,262862,188039
OK,41,46,1012,41,2014-02-14T01:35:00,0,263311,188039
OK,41,46,1012,41,2014-02-14T01:40:00,0,263760,188039
OK,41,46,1012,41,2014-02-14T01:45:00,0,264209,188039
OK,41,46,1012,41,2014-02-14T01:50:00,0,264658,188039
OK,41,46,1012,41,2014-02-14T01:55:00,0,265107,188039
OK,41,46,1012,41,2014-02-14T02:00:00,0,265556,188039
OK,41,46,1012,41,2014-02-14T02:05:00,0,266005,188039
OK,41,46,1012,41,2014-02-14T02:10:00,0,266454,188039
OK,41,46,1012,41,2014-02-14T02:15:00,0,266903,188039
OK,41,46,1012,41,2014-02-14T02:20:00,0,267352,188039
OK,41,46,1012,41,2014-02-14T02:25:00,0,267801,188039
OK,41,46,1012,41,2014-02-14T02:30:00,0,268250,188039
OK,41,46,1012,41,2014-02-14T02:35:00,0,268699,188039
OK,41,46,1012,41,2014-02-14T02:40:00,0,269148,188039
OK,41,46,1012,41,2014-02-14T02:45:00,0,269597,188039
OK,41,46,1012,41,2014-02-14T02:50:00,0,270046,188039
OK,41,46,1012,41,2014-02-14T02:55:00,0,270495,188039
OK,41,46,1012,41,2014-02-14T03:00:00,0,270944,188039
OK,41,46,1012,41,2014-02-14T03:05:00,0,271393,188039
OK,55,35,1012,55,2014-02-14T03:10:00,1,271842,188039
OK,55,35,1012,55,2014-02-14T03:15:00,0,272291,188039
OK,55,35,1012,55,2014-02-14T03:20:00,0,272740,188039
OK,55,35,1012,55,2014-02-14T03:25:00,0,273189,188039
OK,55,35,1012,55,2014-02-14T03:30:00,0,273638,188039
OK,55,35,1012,55,2014-02-14T03:35:00,0,274087,188039
OK,55,35,1012,55,2014-02-14T03:40:00,0,274536,188039
OK,55,35,1012,55,2014-02-14T03:45:00,0,274985,188039
OK,55,35,1012,55,2014-02-14T03:50:00,0,275434,188039
OK,55,35,1012,55,2014-02-14T03:55:00,0,275883,188039
OK,55,35,1012,55,2014-02-14T04:00:00,0,276332,188039
OK,55,35,1012,55,2014-02-14T04:05:00,0,276781,188039
OK,42,45,1012,42,2014-02-14T04:10:00,1,277230,188039
OK,42,45,1012,42,2014-02-14T04:15:00,0,277679,188039
OK,41,46,1012,41,2014-02-14T04:20:00,1,278128,188039
OK,41,46,1012,41,2014-02-14T04:25:00,1,278577,188039
OK,32,60,1012,32,2014-02-14T04:30:00,1,279026,188039
OK,32,60,1012,32,2014-02-14T04:35:00,0,279475,188039
OK,38,50,1012,38,2014-02-14T04:40:00,1,279924,188039
OK,46,41,1012,46,2014-02-14T04:45:00,2,280373,188039
OK,55,35,1012,55,2014-02-14T04:50:00,1,280822,188039
OK,55,35,1012,55,2014-02-14T04:55:00,0,281271,188039
OK,52,37,1012,52,2014-02-14T05:00:00,1,281720,188039
OK,52,37,1012,52,2014-02-14T05:05:00,0,282169,188039
OK,18,107,1012,18,2014-02-14T05:10:00,1,282618,188039
OK,18,107,1012,18,2014-02-14T05:15:00,1,283067,188039
OK,57,33,1012,57,2014-02-14T05:20:00,3,283516,188039
OK,43,44,1012,43,2014-02-14T05:25:00,6,283965,188039
OK,42,45,1012,42,2014-02-14T05:30:00,4,284414,188039
OK,45,42,1012,45,2014-02-14T05:35:00,2,284863,188039
OK,37,52,1012,37,2014-02-14T05:40:00,2,285312,188039
OK,43,44,1012,43,2014-02-14T05:45:00,4,285761,188039
OK,43,44,1012,43,2014-02-14T05:50:00,4,286210,188039
OK,50,38,1012,50,2014-02-14T05:55:00,3,286659,188039
OK,47,40,1012,47,2014-02-14T06:00:00,4,287108,188039
OK,38,50,1012,38,2014-02-14T06:05:00,3,287557,188039
