status,avgMeasuredTime,avgSpeed,extID,medianMeasuredTime,TIMESTAMP,vehicleCount,_id,REPORT_ID
OK,146,61,905,146,2014-02-13T11:30:00,0,190237,190825
OK,146,61,905,146,2014-02-13T11:35:00,0,190686,190825
OK,150,60,905,150,2014-02-13T11:40:00,2,191135,190825
OK,150,60,905,150,2014-02-13T11:45:00,3,191584,190825
OK,134,67,905,134,2014-02-13T11:50:00,2,192033,190825
OK,141,63,905,141,2014-02-13T11:55:00,2,192482,190825
OK,138,65,905,138,2014-02-13T12:00:00,2,192931,190825
OK,130,69,905,130,2014-02-13T12:05:00,2,193380,190825
OK,130,69,905,130,2014-02-13T12:10:00,1,193829,190825
OK,138,65,905,138,2014-02-13T12:15:00,2,194278,190825
OK,138,65,905,138,2014-02-13T12:20:00,2,194727,190825
OK,173,52,905,173,2014-02-13T12:25:00,1,195176,190825
OK,173,52,905,173,2014-02-13T12:30:00,0,195625,190825
OK,125,72,905,125,2014-02-13T12:35:00,2,196074,190825
OK,123,73,905,123,2014-02-13T12:40:00,1,196523,190825
OK,139,64,905,139,2014-02-13T12:45:00,2,196972,190825
OK,138,65,905,138,2014-02-13T12:50:00,4,197421,190825
OK,148,60,905,148,2014-02-13T12:55:00,5,197870,190825
OK,174,51,905,174,2014-02-13T13:00:00,3,198319,190825
OK,132,68,905,132,2014-02-13T13:05:00,2,198768,190825
OK,132,68,905,132,2014-02-13T13:10:00,4,199217,190825
OK,125,72,905,125,2014-02-13T13:15:00,2,199666,190825
OK,114,79,905,114,2014-02-13T13:20:00,0,200115,190825
OK,114,79,905,114,2014-02-13T13:25:00,0,200564,190825
OK,114,79,905,114,2014-02-13T13:30:00,0,201013,190825
OK,114,79,905,114,2014-02-13T13:35:00,0,201462,190825
OK,122,73,905,122,2014-02-13T13:40:00,1,201911,190825
OK,132,68,905,132,2014-02-13T13:45:00,4,202360,190825
OK,139,64,905,139,2014-02-13T13:50:00,4,202809,190825
OK,153,58,905,153,2014-02-13T13:55:00,2,203258,190825
OK,149,60,905,149,2014-02-13T14:00:00,3,203707,190825
OK,141,63,905,141,2014-02-13T14:05:00,4,204156,190825
OK,143,62,905,143,2014-02-13T14:10:00,3,204605,190825
OK,143,62,905,143,2014-02-13T14:15:00,5,205054,190825
OK,147,61,905,147,2014-02-13T14:20:00,2,205503,190825
OK,144,62,905,144,2014-02-13T14:25:00,1,205952,190825
OK,141,63,905,141,2014-02-13T14:30:00,3,206401,190825
OK,139,64,905,139,2014-02-13T14:35:00,6,206850,190825
OK,137,65,905,137,2014-02-13T14:40:00,3,207299,190825
OK,119,75,905,119,2014-02-13T14:45:00,1,207748,190825
OK,152,59,905,152,2014-02-13T14:50:00,2,208197,190825
OK,147,61,905,147,2014-02-13T14:55:00,4,208646,190825
OK,143,62,905,143,2014-02-13T15:00:00,2,209095,190825
OK,97,92,905,97,2014-02-13T15:05:00,1,209544,190825
OK,120,75,905,120,2014-02-13T15:10:00,2,209993,190825
OK,140,64,905,140,2014-02-13T15:15:00,2,210442,190825
OK,142,63,905,142,2014-02-13T15:20:00,4,210891,190825
OK,146,61,905,146,2014-02-13T15:25:00,4,211340,190825
OK,141,63,905,141,2014-02-13T15:30:00,7,211789,190825
OK,140,64,905,140,2014-02-13T15:35:00,4,212238,190825
OK,142,63,905,142,2014-02-13T15:40:00,0,212687,190825
OK,131,68,905,131,2014-02-13T15:45:00,1,213136,190825
OK,131,68,905,131,2014-02-13T15:50:00,3,213585,190825
OK,129,69,905,129,2014-02-13T15:55:00,2,214034,190825
OK,128,70,905,128,2014-02-13T16:00:00,1,214483,190825
OK,128,70,905,128,2014-02-13T16:05:00,0,214932,190825
OK,133,67,905,133,2014-02-13T16:10:00,2,215381,190825
OK,137,65,905,137,2014-02-13T16:15:00,1,215830,190825
OK,111,81,905,111,2014-02-13T16:20:00,1,216279,190825
OK,120,75,905,120,2014-02-13T16:25:00,2,216728,190825
OK,129,69,905,129,2014-02-13T16:30:00,3,217177,190825
OK,134,67,905,134,2014-02-13T16:35:00,2,217626,190825
OK,127,70,905,127,2014-02-13T16:40:00,2,218075,190825
OK,128,70,905,128,2014-02-13T16:45:00,4,218524,190825
OK,130,69,905,130,2014-02-13T16:50:00,4,218973,190825
OK,157,57,905,157,2014-02-13T16:55:00,2,219422,190825
OK,157,57,905,157,2014-02-13T17:00:00,0,219871,190825
OK,146,61,905,146,2014-02-13T17:05:00,2,220320,190825
OK,146,61,905,146,2014-02-13T17:10:00,2,220769,190825
OK,153,58,905,153,2014-02-13T17:15:00,0,221218,190825
OK,153,58,905,153,2014-02-13T17:20:00,0,221667,190825
OK,156,57,905,156,2014-02-13T17:25:00,1,222116,190825
OK,156,57,905,156,2014-02-13T17:30:00,1,222565,190825
OK,137,65,905,137,2014-02-13T17:35:00,1,223014,190825
OK,144,62,905,144,2014-02-13T17:40:00,2,223463,190825
OK,152,59,905,152,2014-02-13T17:45:00,1,223912,190825
OK,152,59,905,152,2014-02-13T17:50:00,0,224361,190825
OK,152,59,905,152,2014-02-13T17:55:00,0,224810,190825
OK,152,59,905,152,2014-02-13T18:00:00,0,225259,190825
OK,139,64,905,139,2014-02-13T18:05:00,2,225708,190825
OK,139,64,905,139,2014-02-13T18:10:00,2,226157,190825
OK,119,75,905,119,2014-02-13T18:15:00,1,226606,190825
OK,119,75,905,119,2014-02-13T18:20:00,1,227055,190825
OK,119,75,905,119,2014-02-13T18:25:00,0,227504,190825
OK,119,75,905,119,2014-02-13T18:30:00,0,227953,190825
OK,119,75,905,119,2014-02-13T18:35:00,0,228402,190825
OK,119,75,905,119,2014-02-13T18:40:00,0,228851,190825
OK,119,75,905,119,2014-02-13T18:45:00,0,229300,190825
OK,105,85,905,105,2014-02-13T18:50:00,1,229749,190825
OK,124,72,905,124,2014-02-13T18:55:00,1,230198,190825
OK,124,72,905,124,2014-02-13T19:00:00,0,230647,190825
OK,124,72,905,124,2014-02-13T19:05:00,0,231096,190825
OK,138,65,905,138,2014-02-13T19:10:00,1,231545,190825
OK,138,65,905,138,2014-02-13T19:15:00,0,231994,190825
OK,138,65,905,138,2014-02-13T19:20:00,0,232443,190825
OK,138,65,905,138,2014-02-13T19:25:00,0,232892,190825
OK,138,65,905,138,2014-02-13T19:30:00,0,233341,190825
OK,138,65,905,138,2014-02-13T19:35:00,0,233790,190825
OK,132,68,905,132,2014-02-13T19:40:00,1,234239,190825
OK,132,68,905,132,2014-02-13T19:45:00,0,234688,190825
OK,132,68,905,132,2014-02-13T19:50:00,0,235137,190825
OK,132,68,905,132,2014-02-13T19:55:00,0,235586,190825
OK,132,68,905,132,2014-02-13T20:00:00,0,236035,190825
OK,132,68,905,132,2014-02-13T20:05:00,0,236484,190825
OK,132,68,905,132,2014-02-13T20:10:00,0,236933,190825
OK,132,68,905,132,2014-02-13T20:15:00,0,237382,190825
OK,132,68,905,132,2014-02-13T20:20:00,0,237831,190825
OK,132,68,905,132,2014-02-13T20:25:00,0,238280,190825
OK,132,68,905,132,2014-02-13T20:30:00,0,238729,190825
OK,132,68,905,132,2014-02-13T20:35:00,0,239178,190825
OK,132,68,905,132,2014-02-13T20:40:00,0,239627,190825
OK,132,68,905,132,2014-02-13T20:45:00,0,240076,190825
OK,132,68,905,132,2014-02-13T20:50:00,0,240525,190825
OK,132,68,905,132,2014-02-13T20:55:00,0,240974,190825
OK,132,68,905,132,2014-02-13T21:20:00,0,243113,190825
OK,132,68,905,132,2014-02-13T21:40:00,0,244754,190825
OK,132,68,905,132,2014-02-13T21:50:00,0,245564,190825
OK,132,68,905,132,2014-02-13T22:00:00,0,246386,190825
OK,132,68,905,132,2014-02-13T22:10:00,0,247284,190825
OK,132,68,905,132,2014-02-13T22:20:00,0,248033,190825
OK,132,68,905,132,2014-02-13T22:25:00,0,248416,190825
OK,132,68,905,132,2014-02-13T22:30:00,0,248792,190825
OK,132,68,905,132,2014-02-13T22:35:00,0,249167,190825
OK,132,68,905,132,2014-02-13T22:40:00,0,249616,190825
OK,132,68,905,132,2014-02-13T22:55:00,0,250783,190825
OK,132,68,905,132,2014-02-13T23:00:00,0,251232,190825
OK,132,68,905,132,2014-02-13T23:05:00,0,251630,190825
OK,132,68,905,132,2014-02-13T23:10:00,0,252079,190825
OK,132,68,905,132,2014-02-13T23:20:00,0,252918,190825
OK,132,68,905,132,2014-02-13T23:25:00,0,253307,190825
OK,132,68,905,132,2014-02-13T23:30:00,0,253699,190825
OK,132,68,905,132,2014-02-13T23:55:00,0,255584,190825
OK,132,68,905,132,2014-02-14T00:35:00,0,258405,190825
OK,132,68,905,132,2014-02-14T01:00:00,0,260061,190825
OK,132,68,905,132,2014-02-14T01:05:00,0,260510,190825
OK,132,68,905,132,2014-02-14T01:15:00,0,261408,190825
OK,132,68,905,132,2014-02-14T01:20:00,0,261857,190825
OK,132,68,905,132,2014-02-14T01:25:00,0,262306,190825
OK,132,68,905,132,2014-02-14T01:30:00,0,262755,190825
OK,132,68,905,132,2014-02-14T01:35:00,0,263204,190825
OK,132,68,905,132,2014-02-14T01:40:00,0,263653,190825
OK,132,68,905,132,2014-02-14T01:45:00,0,264102,190825
OK,132,68,905,132,2014-02-14T01:50:00,0,264551,190825
OK,132,68,905,132,2014-02-14T01:55:00,0,265000,190825
OK,132,68,905,132,2014-02-14T02:00:00,0,265449,190825
OK,132,68,905,132,2014-02-14T02:05:00,0,265898,190825
OK,132,68,905,132,2014-02-14T02:10:00,0,266347,190825
