status,avgMeasuredTime,avgSpeed,extID,medianMeasuredTime,TIMESTAMP,vehicleCount,_id,REPORT_ID
OK,154,20,717,154,2014-02-13T11:30:00,1,190049,178767
OK,99,32,717,99,2014-02-13T11:35:00,2,190498,178767
OK,99,32,717,99,2014-02-13T11:40:00,2,190947,178767
OK,160,19,717,160,2014-02-13T11:45:00,2,191396,178767
OK,152,20,717,152,2014-02-13T11:50:00,5,191845,178767
OK,152,20,717,152,2014-02-13T11:55:00,5,192294,178767
OK,165,19,717,165,2014-02-13T12:00:00,2,192743,178767
OK,101,31,717,101,2014-02-13T12:05:00,2,193192,178767
OK,94,33,717,94,2014-02-13T12:10:00,1,193641,178767
OK,154,20,717,154,2014-02-13T12:15:00,2,194090,178767
OK,175,18,717,175,2014-02-13T12:20:00,3,194539,178767
OK,143,22,717,143,2014-02-13T12:25:00,3,194988,178767
OK,143,22,717,143,2014-02-13T12:30:00,0,195437,178767
OK,156,20,717,156,2014-02-13T12:35:00,2,195886,178767
OK,144,22,717,144,2014-02-13T12:40:00,4,196335,178767
OK,130,24,717,130,2014-02-13T12:45:00,3,196784,178767
OK,97,32,717,97,2014-02-13T12:50:00,1,197233,178767
OK,122,25,717,122,2014-02-13T12:55:00,2,197682,178767
OK,131,24,717,131,2014-02-13T13:00:00,2,198131,178767
OK,128,24,717,128,2014-02-13T13:05:00,3,198580,178767
OK,128,24,717,128,2014-02-13T13:10:00,2,199029,178767
OK,82,38,717,82,2014-02-13T13:15:00,4,199478,178767
OK,101,31,717,101,2014-02-13T13:20:00,5,199927,178767
OK,130,24,717,130,2014-02-13T13:25:00,3,200376,178767
OK,87,36,717,87,2014-02-13T13:30:00,3,200825,178767
OK,81,39,717,81,2014-02-13T13:35:00,2,201274,178767
OK,67,47,717,67,2014-02-13T13:40:00,3,201723,178767
OK,72,44,717,72,2014-02-13T13:45:00,5,202172,178767
OK,95,33,717,95,2014-02-13T13:50:00,4,202621,178767
OK,81,39,717,81,2014-02-13T13:55:00,2,203070,178767
OK,110,28,717,110,2014-02-13T14:00:00,1,203519,178767
OK,110,28,717,110,2014-02-13T14:05:00,1,203968,178767
OK,83,38,717,83,2014-02-13T14:10:00,1,204417,178767
